nome,link,pdf_link
ADI 544,https://jurisprudencia.stf.jus.br/pages/search/sjur96521/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=544&classe=ADI
ADI 3098,https://jurisprudencia.stf.jus.br/pages/search/sjur93425/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3098&classe=ADI
AI 744316 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur189628/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=744316&classe=AI-AgR
ADI 5523 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur383521/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14651604
AI 606109 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur5065/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=606109&classe=AI-AgR
ADI 1721,https://jurisprudencia.stf.jus.br/pages/search/sjur90025/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1721&classe=ADI
ADI 2574,https://jurisprudencia.stf.jus.br/pages/search/sjur14446/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2574&classe=ADI
AI 471001 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur13711/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=471001&classe=AI-AgR
ADI 3046,https://jurisprudencia.stf.jus.br/pages/search/sjur97399/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3046&classe=ADI
Rcl 7672 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur354454/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=11525034
Rcl 12248 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur364135/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=12540969
Rcl 9892 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur210108/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=2137265
AI 475755 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur13678/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=475755&classe=AI-AgR
ADI 2716,https://jurisprudencia.stf.jus.br/pages/search/sjur88682/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2716&classe=ADI
MS 26696,https://jurisprudencia.stf.jus.br/pages/search/sjur169152/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=26696&classe=MS
ADI 2006,https://jurisprudencia.stf.jus.br/pages/search/sjur87058/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2006&classe=ADI
ADI 1873,https://jurisprudencia.stf.jus.br/pages/search/sjur97291/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1873&classe=ADI
ADI 2065,https://jurisprudencia.stf.jus.br/pages/search/sjur97167/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2065&classe=ADI
Rcl 16062 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur268991/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6272835
RE 480021 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur187275/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=480021&classe=RE-AgR
ARE 833669 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur281311/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6990610
ADI 2610 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur7652/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2610&classe=ADI-AgR
ADI 453,https://jurisprudencia.stf.jus.br/pages/search/sjur6914/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=453&classe=ADI
Rcl 5510 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur164837/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=5510&classe=Rcl-AgR
ADI 3322 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur92719/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3322&classe=ADI-MC
ADI 3756,https://jurisprudencia.stf.jus.br/pages/search/sjur89679/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3756&classe=ADI
RE 347044 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur97889/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=347044&classe=RE-AgR
ADI 2687,https://jurisprudencia.stf.jus.br/pages/search/sjur98371/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2687&classe=ADI
ADI 2718,https://jurisprudencia.stf.jus.br/pages/search/sjur10896/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2718&classe=ADI
Rcl 9723,https://jurisprudencia.stf.jus.br/pages/search/sjur202798/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=1627673
ADI 5357 MC-Ref,https://jurisprudencia.stf.jus.br/pages/search/sjur359744/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=12012290
ADI 4102 MC-REF,https://jurisprudencia.stf.jus.br/pages/search/sjur182177/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=4102&classe=ADI-MC-REF
Rcl 556 ED-ED,https://jurisprudencia.stf.jus.br/pages/search/sjur97582/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=556&classe=Rcl-ED-ED
ADI 342,https://jurisprudencia.stf.jus.br/pages/search/sjur97662/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=342&classe=ADI
Rcl 4438 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur7085/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=4438&classe=Rcl-AgR
Rcl 25596 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur370835/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13265460
RE 549549 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur87328/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=549549&classe=RE-AgR
AI 508567 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur165002/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=508567&classe=AI-AgR
ARE 901878 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur329035/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=9783289
Rcl 15423 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur242811/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=4567995
ADI 2836 ED,https://jurisprudencia.stf.jus.br/pages/search/sjur169242/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2836&classe=ADI-ED
ADI 2229,https://jurisprudencia.stf.jus.br/pages/search/sjur96009/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2229&classe=ADI
RE 737011 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur326365/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=9660670
MI 635 ED,https://jurisprudencia.stf.jus.br/pages/search/sjur178612/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=635&classe=MI-ED
Rcl 20792 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur321902/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=9466350
ADI 755,https://jurisprudencia.stf.jus.br/pages/search/sjur109876/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=755&classe=ADI
ADI 3464,https://jurisprudencia.stf.jus.br/pages/search/sjur957/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3464&classe=ADI
ADI 1143,https://jurisprudencia.stf.jus.br/pages/search/sjur101987/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1143&classe=ADI
ADI 2996 ED,https://jurisprudencia.stf.jus.br/pages/search/sjur90986/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2996&classe=ADI-ED
ADI 3389 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur8577/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3389&classe=ADI-MC
ADI 1493 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur117909/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1493&classe=ADI-MC
ADI 2401 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur96580/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2401&classe=ADI-MC
AI 221462 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur190820/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=221462&classe=AI-AgR
Rcl 29169 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur387735/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=747753415
AI 834108 AgR-segundo,https://jurisprudencia.stf.jus.br/pages/search/sjur383497/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14653905
ADI 2507,https://jurisprudencia.stf.jus.br/pages/search/sjur99710/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2507&classe=ADI
ADI 2504,https://jurisprudencia.stf.jus.br/pages/search/sjur100655/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2504&classe=ADI
ADI 2519,https://jurisprudencia.stf.jus.br/pages/search/sjur100718/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2519&classe=ADI
ADI 2506,https://jurisprudencia.stf.jus.br/pages/search/sjur99919/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2506&classe=ADI
RE 558157 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur4531/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=558157&classe=RE-AgR
ADI 1305,https://jurisprudencia.stf.jus.br/pages/search/sjur104818/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1305&classe=ADI
ADI 2931,https://jurisprudencia.stf.jus.br/pages/search/sjur92614/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2931&classe=ADI
RE 551425 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur216584/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=2927523
ADI 2796,https://jurisprudencia.stf.jus.br/pages/search/sjur9960/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2796&classe=ADI
ADI 102,https://jurisprudencia.stf.jus.br/pages/search/sjur98130/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=102&classe=ADI
AI 605384 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur89903/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=605384&classe=AI-AgR
ADI 1955,https://jurisprudencia.stf.jus.br/pages/search/sjur15040/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1955&classe=ADI
AI 657701 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur4123/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=657701&classe=AI-AgR
ADI 3976 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur89918/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3976&classe=ADI-MC
Rcl 23349 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur360791/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=12086558
Rcl 1979,https://jurisprudencia.stf.jus.br/pages/search/sjur100203/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1979&classe=Rcl
ADI 3461 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur6628/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3461&classe=ADI-MC
ADI 840,https://jurisprudencia.stf.jus.br/pages/search/sjur110886/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=840&classe=ADI
AI 541533 ED,https://jurisprudencia.stf.jus.br/pages/search/sjur89669/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=541533&classe=AI-ED
ADI 1334 QO,https://jurisprudencia.stf.jus.br/pages/search/sjur7228/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1334&classe=ADI-QO
RE 715865 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur272109/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6520004
Rcl 3897 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur265236/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=5939850
Rcl 3626 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur8466/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3626&classe=Rcl-AgR
RE 575574 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur244125/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=4645531
ADI 2511,https://jurisprudencia.stf.jus.br/pages/search/sjur100717/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2511&classe=ADI
ADI 2496,https://jurisprudencia.stf.jus.br/pages/search/sjur99884/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2496&classe=ADI
ADI 2491,https://jurisprudencia.stf.jus.br/pages/search/sjur17677/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2491&classe=ADI
ADI 2524,https://jurisprudencia.stf.jus.br/pages/search/sjur100021/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2524&classe=ADI
ADI 2503,https://jurisprudencia.stf.jus.br/pages/search/sjur99920/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2503&classe=ADI
ADI 2516,https://jurisprudencia.stf.jus.br/pages/search/sjur99673/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2516&classe=ADI
ADI 2525,https://jurisprudencia.stf.jus.br/pages/search/sjur98949/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2525&classe=ADI
ADI 2498,https://jurisprudencia.stf.jus.br/pages/search/sjur100685/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2498&classe=ADI
ADI 2509,https://jurisprudencia.stf.jus.br/pages/search/sjur99709/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2509&classe=ADI
ADI 2520,https://jurisprudencia.stf.jus.br/pages/search/sjur17976/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2520&classe=ADI
ARE 1063828 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur405251/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750043095
Rcl 9370 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur274277/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6588668
Rcl 31296 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur408257/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750458683
ADI 1922,https://jurisprudencia.stf.jus.br/pages/search/sjur6455/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1922&classe=ADI
ADI 2075 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur15038/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2075&classe=ADI-MC
ADI 2556 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur96559/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2556&classe=ADI-MC
AI 534468 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur93232/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=534468&classe=AI-AgR
RE 631091 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur259506/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=5559304
Rcl 23990 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur358562/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=11908808
AI 805722 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur226378/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=3495941
Rcl 28908 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur412000/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751014172
Rcl 12985 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur247667/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=4839282
Rcl 4645,https://jurisprudencia.stf.jus.br/pages/search/sjur204957/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=1759505
ADI 1201,https://jurisprudencia.stf.jus.br/pages/search/sjur15168/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1201&classe=ADI
ADI 4140 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur88031/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=4140&classe=ADI-MC
ADI 2497,https://jurisprudencia.stf.jus.br/pages/search/sjur17689/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2497&classe=ADI
ARE 688056 ED,https://jurisprudencia.stf.jus.br/pages/search/sjur240915/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=4462311
Rcl 24548 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur364504/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=12556429
ADI 2518,https://jurisprudencia.stf.jus.br/pages/search/sjur99467/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2518&classe=ADI
ADI 2508,https://jurisprudencia.stf.jus.br/pages/search/sjur99399/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2508&classe=ADI
ADI 2481,https://jurisprudencia.stf.jus.br/pages/search/sjur99375/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2481&classe=ADI
ADI 2510,https://jurisprudencia.stf.jus.br/pages/search/sjur99443/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2510&classe=ADI
ADI 2512,https://jurisprudencia.stf.jus.br/pages/search/sjur16269/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2512&classe=ADI
ADI 2486,https://jurisprudencia.stf.jus.br/pages/search/sjur99409/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2486&classe=ADI
ADI 2490,https://jurisprudencia.stf.jus.br/pages/search/sjur99374/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2490&classe=ADI
ADI 2492,https://jurisprudencia.stf.jus.br/pages/search/sjur99444/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2492&classe=ADI
ADI 2493,https://jurisprudencia.stf.jus.br/pages/search/sjur16404/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2493&classe=ADI
ADI 4108 MC-REF,https://jurisprudencia.stf.jus.br/pages/search/sjur88144/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=4108&classe=ADI-MC-REF
RE 355809 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur166882/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=355809&classe=RE-AgR
ADI 1438,https://jurisprudencia.stf.jus.br/pages/search/sjur15841/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1438&classe=ADI
ADI 2116 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur99403/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2116&classe=ADI-MC
ADI 1950,https://jurisprudencia.stf.jus.br/pages/search/sjur91952/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1950&classe=ADI
ADI 656,https://jurisprudencia.stf.jus.br/pages/search/sjur98387/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=656&classe=ADI
ADI 969,https://jurisprudencia.stf.jus.br/pages/search/sjur7619/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=969&classe=ADI
Rcl 17390 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur344991/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=10701775
ADI 2618 AgR-AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur91836/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2618&classe=ADI-AgR-AgR
